Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes,Sh,SoT,SoT%,G/Sh,G/SoT,PK,PKatt,Year,Team,xG,xGA
2018-07-01,17:00,World Cup,Round of 16,Sun,Neutral,D,1 (3),1 (4),ru Russia,78.0,78011.0,Sergio Ramos,4-2-3-1,Björn Kuipers,Match Report,Russia won on penalty kicks following extra time,23.0,9.0,39.1,0.0,0.0,0,0,2018,Spain,1.2,0.9
2018-10-11,19:45,Friendlies (M),Friendlies (M),Thu,Away,W,4,1,wls Wales,,50232.0,Sergio Ramos,4-1-4-1,Anthony Taylor,Match Report,,,,,,,0,0,2018,Spain,,
2018-11-18,19:45,Friendlies (M),Friendlies (M),Sun,Home,W,1,0,ba Bosnia & Herz'na,,,Isco,4-3-3,Carlos Xistra,Match Report,,,,,,,0,0,2018,Spain,,
2017-03-28,21:00,Friendlies (M),Friendlies (M),Tue,Away,W,2,0,fr France,,79021.0,Sergio Ramos,4-3-3,Felix Zwayer,Match Report,,,,,,,1,1,2017,Spain,,
2017-06-07,21:30,Friendlies (M),Friendlies (M),Wed,Home,D,2,2,co Colombia,,31179.0,Andrés Iniesta,4-1-4-1,Slavko Vinčič,Match Report,,,,,,,0,0,2017,Spain,,
2017-11-11,21:30,Friendlies (M),Friendlies (M),Sat,Home,W,5,0,cr Costa Rica,,,Sergio Ramos,3-4-3,Anastasios Sidiropoulos,Match Report,,,,,,,0,0,2017,Spain,,
2017-11-14,21:45,Friendlies (M),Friendlies (M),Tue,Away,D,3,3,ru Russia,,,Sergio Ramos,4-1-4-1,Gianluca Rocchi,Match Report,,,,,,,2,2,2017,Spain,,
2014-09-08,20:45,UEFA Euro Qualifying,Group stage,Mon,Home,W,5,1,mk N. Macedonia,62.0,25346.0,Iker Casillas,4-1-4-1,Tasos Sidiropoulos,Match Report,,23.0,8.0,34.8,0.17,0.5,1,1,2016,Spain,,
2014-10-09,20:45,UEFA Euro Qualifying,Group stage,Thu,Away,L,1,2,sk Slovakia,67.0,9478.0,Iker Casillas,4-4-1-1,Björn Kuipers,Match Report,,20.0,7.0,35.0,0.05,0.14,0,0,2016,Spain,,
2014-10-12,20:45,UEFA Euro Qualifying,Group stage,Sun,Away,W,4,0,lu Luxembourg,66.0,8500.0,Andrés Iniesta,4-3-3,Paweł Gil,Match Report,,19.0,7.0,36.8,0.21,0.57,0,0,2016,Spain,,
2014-11-15,20:45,UEFA Euro Qualifying,Group stage,Sat,Home,W,3,0,by Belarus,72.0,19249.0,Iker Casillas,4-4-2,Kenn Hansen,Match Report,,9.0,4.0,44.4,0.33,0.75,0,0,2016,Spain,,
2015-03-27,20:45,UEFA Euro Qualifying,Group stage,Fri,Home,W,1,0,ua Ukraine,64.0,28000.0,Iker Casillas,4-1-4-1,Cüneyt Çakιr,Match Report,,16.0,3.0,18.8,0.06,0.33,0,0,2016,Spain,,
2015-06-14,21:45,UEFA Euro Qualifying,Group stage,Sun,Away,W,1,0,by Belarus,65.0,13121.0,Iker Casillas,4-4-2,Robert Schörgenhofer,Match Report,,22.0,10.0,45.5,0.05,0.1,0,0,2016,Spain,,
2015-09-05,20:45,UEFA Euro Qualifying,Group stage,Sat,Home,W,2,0,sk Slovakia,79.0,19874.0,Iker Casillas,4-3-3,Damir Skomina,Match Report,,18.0,3.0,16.7,0.06,0.33,1,1,2016,Spain,,
2015-09-08,20:45,UEFA Euro Qualifying,Group stage,Tue,Away,W,1,0,mk N. Macedonia,74.0,28843.0,Sergio Ramos,4-5-1,Paolo Tagliavento,Match Report,,11.0,1.0,9.1,0.09,1.0,0,0,2016,Spain,,
2015-10-09,20:45,UEFA Euro Qualifying,Group stage,Fri,Home,W,4,0,lu Luxembourg,74.0,14472.0,Iker Casillas,4-3-3,Sébastien Delferière,Match Report,,28.0,9.0,32.1,0.14,0.44,0,0,2016,Spain,,
2015-10-12,21:45,UEFA Euro Qualifying,Group stage,Mon,Away,W,1,0,ua Ukraine,61.0,61248.0,Cesc Fàbregas,4-1-4-1,Milorad Mažić,Match Report,,11.0,7.0,63.6,0.09,0.14,0,1,2016,Spain,,
2016-03-24,20:45,Friendlies (M),Friendlies (M),Thu,Away,D,1,1,it Italy,,23300.0,Sergio Ramos,4-1-4-1,Deniz Aytekin,Match Report,,,,,,,0,0,2016,Spain,,
2016-03-27,21:45,Friendlies (M),Friendlies (M),Sun,Away,D,0,0,ro Romania,,26998.0,Iker Casillas,4-2-3-1,Ruddy Buquet,Match Report,,,,,,,0,0,2016,Spain,,
2016-05-29,18:00,Friendlies (M),Friendlies (M),Sun,Home,W,3,1,ba Bosnia & Herz'na,,14000.0,Cesc Fàbregas,4-2-3-1,Stephan Klossner,Match Report,,,,,,,0,0,2016,Spain,,
2016-06-01,16:30,Friendlies (M),Friendlies (M),Wed,Away,W,6,1,kr Korea Republic,,31800.0,Iker Casillas,4-1-4-1,Harald Lechner,Match Report,,,,,,,0,0,2016,Spain,,
2016-06-07,20:45,Friendlies (M),Friendlies (M),Tue,Home,L,0,1,ge Georgia,,14400.0,Sergio Ramos,4-1-4-1,Vilhjálmur Alvar Þórarinsson,Match Report,,,,,,,0,0,2016,Spain,,
2016-06-13,15:00,UEFA Euro,Group stage,Mon,Neutral,W,1,0,cz Czechia,72.0,29400.0,Sergio Ramos,4-3-3,Szymon Marciniak,Match Report,,18.0,5.0,27.8,0.06,0.2,0,0,2016,Spain,,
2016-06-17,21:00,UEFA Euro,Group stage,Fri,Neutral,W,3,0,tr Türkiye,61.0,33409.0,Sergio Ramos,4-3-3,Milorad Mažić,Match Report,,18.0,6.0,33.3,0.17,0.5,0,0,2016,Spain,,
2016-06-21,21:00,UEFA Euro,Group stage,Tue,Neutral,L,1,2,hr Croatia,68.0,37245.0,Sergio Ramos,4-3-3,Björn Kuipers,Match Report,,16.0,3.0,18.8,0.06,0.33,0,1,2016,Spain,,
2016-06-27,18:00,UEFA Euro,Round of 16,Mon,Neutral,L,0,2,it Italy,59.0,76165.0,Sergio Ramos,4-3-3,Cüneyt Çakιr,Match Report,,14.0,5.0,35.7,0.0,0.0,0,0,2016,Spain,,
2016-09-01,20:45,Friendlies (M),Friendlies (M),Thu,Away,W,2,0,be Belgium,,28000.0,Sergio Busquets,4-1-4-1,Benoît Bastien,Match Report,,,,,,,1,1,2016,Spain,,
2016-11-15,20:00,Friendlies (M),Friendlies (M),Tue,Away,D,2,2,eng England,,83716.0,Sergio Busquets,4-1-4-1,Ovidiu Hațegan,Match Report,,,,,,,0,0,2016,Spain,,
2015-03-31,20:45,Friendlies (M),Friendlies (M),Tue,Away,L,0,2,nl Netherlands,,51500.0,Cesc Fàbregas,4-1-4-1,William Collum,Match Report,,,,,,,0,0,2015,Spain,,
2015-06-11,22:00,Friendlies (M),Friendlies (M),Thu,Home,W,2,1,cr Costa Rica,,13000.0,Sergio Ramos,4-1-4-1,Domagoj Vučkov,Match Report,,,,,,,0,0,2015,Spain,,
2015-11-13,20:45,Friendlies (M),Friendlies (M),Fri,Home,W,2,0,eng England,,25300.0,Iker Casillas,4-3-1-2,Paolo Mazzoleni,Match Report,,,,,,,0,0,2015,Spain,,
2012-09-11,21:30,WCQ,First round,Tue,Away,W,1,0,ge Georgia,,54598.0,Iker Casillas,,Svein Oddvar Moen,Match Report,,,,,,,0,0,2014,Spain,,
2012-10-12,21:00,WCQ,First round,Fri,Away,W,4,0,by Belarus,,28800.0,Iker Casillas,,Serge Gumienny,Match Report,,,,,,,0,0,2014,Spain,,
2012-10-16,21:00,WCQ,First round,Tue,Home,D,1,1,fr France,,46825.0,Iker Casillas,,Felix Brych,Match Report,,,,,,,0,0,2014,Spain,,
2013-03-22,20:45,WCQ,First round,Fri,Home,D,1,1,fi Finland,,27637.0,Sergio Ramos,,Ovidiu Hațegan,Match Report,,,,,,,0,0,2014,Spain,,
2013-03-26,21:00,WCQ,First round,Tue,Away,W,1,0,fr France,,78329.0,Sergio Ramos,,Viktor Kassai,Match Report,,,,,,,0,0,2014,Spain,,
2013-09-06,21:30,WCQ,First round,Fri,Away,W,2,0,fi Finland,,37492.0,Iker Casillas,,Ivan Bebek,Match Report,,,,,,,0,0,2014,Spain,,
2013-10-11,22:00,WCQ,First round,Fri,Home,W,2,1,by Belarus,,22900.0,Xavi,,Bas Nijhuis,Match Report,,,,,,,0,0,2014,Spain,,
2013-10-15,21:00,WCQ,First round,Tue,Home,W,2,0,ge Georgia,,16133.0,Iker Casillas,,Florian Meyer,Match Report,,,,,,,0,0,2014,Spain,,
2014-03-05,22:00,Friendlies (M),Friendlies (M),Wed,Home,W,1,0,it Italy,,35000.0,Iker Casillas,4-1-4-1,Yevhen Aranovskyi,Match Report,,,,,,,0,0,2014,Spain,,
2014-05-30,22:00,Friendlies (M),Friendlies (M),Fri,Home,W,2,0,bo Bolivia,,35000.0,Xavi,4-2-3-1,Lorenc Jemini,Match Report,,,,,,,1,1,2014,Spain,,
2014-06-07,16:00,Friendlies (M),Friendlies (M),Sat,Away,W,2,0,sv El Salvador,,50000.0,Iker Casillas,4-1-4-1,Baldomero Toledo,Match Report,,,,,,,0,1,2014,Spain,,
2014-06-13,16:00,World Cup,Group stage,Fri,Neutral,L,1,5,nl Netherlands,57.0,48173.0,,4-2-3-1,Nicola Rizzoli,Match Report,,,,,,,1,1,2014,Spain,,
2014-06-18,16:00,World Cup,Group stage,Wed,Neutral,L,0,2,cl Chile,56.0,74101.0,,4-2-3-1,Mark Geiger,Match Report,,,,,,,0,0,2014,Spain,,
2014-06-23,13:00,World Cup,Group stage,Mon,Neutral,W,3,0,au Australia,55.0,39375.0,,4-3-3,Nawaf Shukralla,Match Report,,,,,,,0,0,2014,Spain,,
2014-09-04,21:00,Friendlies (M),Friendlies (M),Thu,Away,L,0,1,fr France,,80000.0,Sergio Ramos,4-1-4-1,Alain Bieri,Match Report,,,,,,,0,0,2014,Spain,,
2014-11-18,20:45,Friendlies (M),Friendlies (M),Tue,Home,L,0,1,de Germany,,26900.0,Iker Casillas,4-2-3-1,Stefan Johannesson,Match Report,,,,,,,0,0,2014,Spain,,
2013-06-16,19:00,FIFA Confederations Cup,Group stage,Sun,Home,W,2,1,uy Uruguay,,41705.0,Iker Casillas,4-1-4-1,Yuichi Nishimura,Match Report,,,,,,,0,0,2013,Spain,,
2013-06-20,16:00,FIFA Confederations Cup,Group stage,Thu,Home,W,10,0,pf Tahiti,,71806.0,Sergio Ramos,4-1-4-1,Djamel Haïmoudi,Match Report,,,,,,,0,1,2013,Spain,,
2013-06-23,16:00,FIFA Confederations Cup,Group stage,Sun,Away,W,3,0,ng Nigeria,,51263.0,Xavi,4-1-4-1,Joel Aguilar,Match Report,,,,,,,0,0,2013,Spain,,
2013-06-27,16:00,FIFA Confederations Cup,Semi-finals,Thu,Home,D,0 (7),0 (6),it Italy,,56083.0,Iker Casillas,4-1-4-1,Howard Webb,Match Report,Spain won on penalty kicks following extra time,,,,,,0,0,2013,Spain,,
2013-06-30,19:00,FIFA Confederations Cup,Final,Sun,Away,L,0,3,br Brazil,,73531.0,Iker Casillas,4-1-4-1,Björn Kuipers,Match Report,,,,,,,0,1,2013,Spain,,
2010-09-03,20:45,UEFA Euro Qualifying,Group stage,Fri,Away,W,4,0,li Liechtenstein,,6100.0,Iker Casillas,,Bülent Yıldırım,Match Report,,,,,,,0,0,2012,Spain,,
2010-10-08,22:00,UEFA Euro Qualifying,Group stage,Fri,Home,W,3,1,lt Lithuania,,16800.0,Iker Casillas,,Gianluca Rocchi,Match Report,,,,,,,0,0,2012,Spain,,
2010-10-12,20:00,UEFA Euro Qualifying,Group stage,Tue,Away,W,3,2,sct Scotland,,51322.0,Iker Casillas,,Massimo Busacca,Match Report,,,,,,,1,1,2012,Spain,,
2011-03-25,22:00,UEFA Euro Qualifying,Group stage,Fri,Home,W,2,1,cz Czechia,,16301.0,Iker Casillas,,Viktor Kassai,Match Report,,,,,,,1,1,2012,Spain,,
2011-03-29,21:45,UEFA Euro Qualifying,Group stage,Tue,Away,W,3,1,lt Lithuania,,9180.0,Iker Casillas,,Laurent Duhamel,Match Report,,,,,,,0,0,2012,Spain,,
2011-09-06,22:00,UEFA Euro Qualifying,Group stage,Tue,Home,W,6,0,li Liechtenstein,,15660.0,Iker Casillas,,Harald Lechner,Match Report,,,,,,,0,0,2012,Spain,,
2011-10-07,20:45,UEFA Euro Qualifying,Group stage,Fri,Away,W,2,0,cz Czechia,,17873.0,Iker Casillas,,Paolo Tagliavento,Match Report,,,,,,,0,0,2012,Spain,,
2011-10-11,20:45,UEFA Euro Qualifying,Group stage,Tue,Home,W,3,1,sct Scotland,,27559.0,Xavi,,Stefan Johannesson,Match Report,,,,,,,0,0,2012,Spain,,
2012-06-10,18:00,UEFA Euro,Group stage,Sun,Home,D,1,1,it Italy,,38869.0,Iker Casillas,4-3-3,Viktor Kassai,Match Report,,,,,,,0,0,2012,Spain,,
2012-06-14,20:45,UEFA Euro,Group stage,Thu,Home,W,4,0,ie Rep. of Ireland,,39150.0,Iker Casillas,4-3-3,Pedro Proença,Match Report,,,,,,,0,0,2012,Spain,,
2012-06-18,20:45,UEFA Euro,Group stage,Mon,Away,W,1,0,hr Croatia,,39076.0,Iker Casillas,4-3-3,Wolfgang Stark,Match Report,,,,,,,0,0,2012,Spain,,
2012-06-23,21:45,UEFA Euro,Quarter-finals,Sat,Home,W,2,0,fr France,,47000.0,Iker Casillas,4-3-3,Nicola Rizzoli,Match Report,,,,,,,1,1,2012,Spain,,
2012-06-27,21:45,UEFA Euro,Semi-finals,Wed,Away,D,0 (4),0 (2),pt Portugal,,48000.0,Iker Casillas,4-3-3,Cüneyt Çakιr,Match Report,Spain won on penalty kicks following extra time,,,,,,0,0,2012,Spain,,
2012-07-01,21:45,UEFA Euro,Final,Sun,Home,W,4,0,it Italy,,63170.0,Iker Casillas,4-3-3,Pedro Proença,Match Report,,,,,,,0,0,2012,Spain,,
2008-09-06,22:00,WCQ,First round,Sat,Home,W,1,0,ba Bosnia & Herz'na,,29152.0,Iker Casillas,,Craig Thomson,Match Report,,,,,,,0,0,2010,Spain,,
2008-09-10,22:00,WCQ,First round,Wed,Home,W,4,0,am Armenia,,16996.0,Iker Casillas,,Tony Asumaa,Match Report,,,,,,,0,0,2010,Spain,,
2008-10-11,21:45,WCQ,First round,Sat,Away,W,3,0,ee Estonia,,9200.0,Iker Casillas,,Jonas Eriksson,Match Report,,,,,,,0,0,2010,Spain,,
2008-10-15,20:45,WCQ,First round,Wed,Away,W,2,1,be Belgium,,45888.0,Iker Casillas,,Tom Ovrebo,Match Report,,,,,,,0,0,2010,Spain,,
2009-03-28,22:00,WCQ,First round,Sat,Home,W,1,0,tr Türkiye,,73820.0,Iker Casillas,,Massimo Busacca,Match Report,,,,,,,0,0,2010,Spain,,
2009-04-01,21:00,WCQ,First round,Wed,Away,W,2,1,tr Türkiye,,19617.0,Iker Casillas,,Michael Riley,Match Report,,,,,,,1,1,2010,Spain,,
2009-09-05,22:00,WCQ,First round,Sat,Home,W,5,0,be Belgium,,30441.0,,,Bertrand Layec,Match Report,,,,,,,0,0,2010,Spain,,
2009-09-09,22:00,WCQ,First round,Wed,Home,W,3,0,ee Estonia,,14362.0,,,Oleg Oriekhov,Match Report,,,,,,,0,0,2010,Spain,,
2009-10-10,21:00,WCQ,First round,Sat,Away,W,2,1,am Armenia,,10500.0,Xavi,,Jiri Jech,Match Report,,,,,,,0,0,2010,Spain,,
2009-10-14,20:00,WCQ,First round,Wed,Away,W,5,2,ba Bosnia & Herz'na,,13500.0,Iker Casillas,,Konrad Plautz,Match Report,,,,,,,1,1,2010,Spain,,
2010-06-16,16:00,World Cup,Group stage,Wed,Neutral,L,0,1,ch Switzerland,,62453.0,,4-3-3,,Match Report,,,,,,,0,0,2010,Spain,,
2010-06-21,20:30,World Cup,Group stage,Mon,Neutral,W,2,0,hn Honduras,,54386.0,,4-2-3-1,,Match Report,,,,,,,0,0,2010,Spain,,
2010-06-25,20:30,World Cup,Group stage,Fri,Neutral,W,2,1,cl Chile,,41958.0,,4-3-3,,Match Report,,,,,,,0,0,2010,Spain,,
2010-06-29,20:30,World Cup,Round of 16,Tue,Neutral,W,1,0,pt Portugal,,62955.0,,4-3-3,,Match Report,,,,,,,0,0,2010,Spain,,
2010-07-03,20:30,World Cup,Quarter-finals,Sat,Neutral,W,1,0,py Paraguay,,55359.0,,4-3-3,,Match Report,,,,,,,0,0,2010,Spain,,
2010-07-07,20:30,World Cup,Semi-finals,Wed,Neutral,W,1,0,de Germany,,60960.0,,4-3-3,,Match Report,,,,,,,0,0,2010,Spain,,
2010-07-11,20:30,World Cup,Final,Sun,Neutral,W,1,0,nl Netherlands,,84490.0,,4-2-3-1,Howard Webb,Match Report,Required Extra Time,,,,,,0,0,2010,Spain,,
2009-06-14,20:30,FIFA Confederations Cup,Group stage,Sun,Neutral,W,5,0,nz New Zealand,,21649.0,Iker Casillas,4-4-2◆,Coffi Codjia,Match Report,,,,,,,0,0,2009,Spain,,
2009-06-17,16:00,FIFA Confederations Cup,Group stage,Wed,Neutral,W,1,0,iq Iraq,,30512.0,Iker Casillas,4-1-3-2,Matthew Breeze,Match Report,,,,,,,0,0,2009,Spain,,
2009-06-20,20:30,FIFA Confederations Cup,Group stage,Sat,Neutral,W,2,0,za South Africa,,38212.0,Carles Puyol,4-4-2◆,Pablo Pozo,Match Report,,,,,,,0,0,2009,Spain,,
2009-06-24,20:30,FIFA Confederations Cup,Semi-finals,Wed,Neutral,L,0,2,us United States,,35369.0,Iker Casillas,4-4-2◆,Jorge Larrionda,Match Report,,,,,,,0,0,2009,Spain,,
2009-06-28,15:00,FIFA Confederations Cup,Third-place match,Sun,Neutral,W,3,2,za South Africa,,31788.0,Iker Casillas,4-3-1-2,Matthew Breeze,Match Report,Required Extra Time,,,,,,0,0,2009,Spain,,
2006-09-02,22:00,UEFA Euro Qualifying,Group stage,Sat,Home,W,4,0,li Liechtenstein,,14876.0,Raúl,,Emil Bozinovski,Match Report,,,,,,,0,0,2008,Spain,,
2006-09-06,20:15,UEFA Euro Qualifying,Group stage,Wed,Away,L,2,3,nir Northern Ireland,,14500.0,Raúl,,Frank De Bleeckere,Match Report,,,,,,,0,0,2008,Spain,,
2006-10-07,20:00,UEFA Euro Qualifying,Group stage,Sat,Away,L,0,2,se Sweden,,33056.0,Iker Casillas,,Stephen Bennett,Match Report,,,,,,,0,0,2008,Spain,,
2007-03-24,22:00,UEFA Euro Qualifying,Group stage,Sat,Home,W,2,1,dk Denmark,,75000.0,Iker Casillas,,Massimo Busacca,Match Report,,,,,,,0,0,2008,Spain,,
2007-03-28,22:00,UEFA Euro Qualifying,Group stage,Wed,Home,W,1,0,is Iceland,,20000.0,Iker Casillas,,Laurent Duhamel,Match Report,,,,,,,0,0,2008,Spain,,
2007-06-02,21:30,UEFA Euro Qualifying,Group stage,Sat,Away,W,2,0,lv Latvia,,10000.0,Iker Casillas,,Craig Thomson,Match Report,,,,,,,0,0,2008,Spain,,
2007-06-06,20:30,UEFA Euro Qualifying,Group stage,Wed,Away,W,2,0,li Liechtenstein,,5739.0,,,Nikolai Ivanov,Match Report,,,,,,,0,0,2008,Spain,,
2007-09-08,20:00,UEFA Euro Qualifying,Group stage,Sat,Away,D,1,1,is Iceland,,7000.0,Iker Casillas,,Wolfgang Stark,Match Report,,,,,,,0,0,2008,Spain,,
2007-09-12,22:00,UEFA Euro Qualifying,Group stage,Wed,Home,W,2,0,lv Latvia,,25000.0,Iker Casillas,,Alon Yefet,Match Report,,,,,,,0,0,2008,Spain,,
2007-10-13,20:00,UEFA Euro Qualifying,Group stage,Sat,Away,W,3,1,dk Denmark,,19849.0,Iker Casillas,,Ľuboš Micheľ,Match Report,,,,,,,0,0,2008,Spain,,
2007-11-17,22:00,UEFA Euro Qualifying,Group stage,Sat,Home,W,3,0,se Sweden,,75000.0,Iker Casillas,,Roberto Rosetti,Match Report,,,,,,,0,0,2008,Spain,,
2007-11-21,19:00,UEFA Euro Qualifying,Group stage,Wed,Home,W,1,0,nir Northern Ireland,,30000.0,Xavi,,Herbert Fandel,Match Report,,,,,,,0,0,2008,Spain,,
2008-06-10,18:00,UEFA Euro,Group stage,Tue,Home,W,4,1,ru Russia,,30772.0,Iker Casillas,4-4-2,Konrad Plautz,Match Report,,,,,,,0,0,2008,Spain,,
2008-06-14,18:00,UEFA Euro,Group stage,Sat,Away,W,2,1,se Sweden,,30772.0,Iker Casillas,4-4-2,Pieter Vink,Match Report,,,,,,,0,0,2008,Spain,,
2008-06-18,20:45,UEFA Euro,Group stage,Wed,Away,W,2,1,gr Greece,,30883.0,Xabi Alonso,4-2-3-1,Howard Webb,Match Report,,,,,,,0,0,2008,Spain,,
2008-06-22,20:45,UEFA Euro,Quarter-finals,Sun,Home,D,0 (4),0 (2),it Italy,,51178.0,Iker Casillas,4-4-2,Herbert Fandel,Match Report,Spain won on penalty kicks following extra time,,,,,,0,0,2008,Spain,,
2008-06-26,20:45,UEFA Euro,Semi-finals,Thu,Away,W,3,0,ru Russia,,51428.0,Iker Casillas,4-4-2,Frank De Bleeckere,Match Report,,,,,,,0,0,2008,Spain,,
2008-06-29,20:45,UEFA Euro,Final,Sun,Away,W,1,0,de Germany,,51428.0,Iker Casillas,4-1-4-1,Roberto Rosetti,Match Report,,,,,,,0,0,2008,Spain,,
2004-09-08,20:15,WCQ,First round,Wed,Away,D,1,1,ba Bosnia & Herz'na,,14380.0,,,Massimo De Santis,Match Report,,,,,,,0,0,2006,Spain,,
2004-10-09,21:45,WCQ,First round,Sat,Home,W,2,0,be Belgium,,17000.0,,,Kim Milton Nielsen,Match Report,,,,,,,0,0,2006,Spain,,
2004-10-13,21:15,WCQ,First round,Wed,Away,D,0,0,lt Lithuania,,9114.0,,,Eric Poulat,Match Report,,,,,,,0,0,2006,Spain,,
2005-02-09,21:45,WCQ,First round,Wed,Home,W,5,0,sm San Marino,,12580.0,,,Kenny Clark,Match Report,,,,,,,0,0,2006,Spain,,
2005-03-30,21:00,WCQ,First round,Wed,Away,D,0,0,rs Serbia & Montenegro,,48910.0,,,Massimo Busacca,Match Report,,,,,,,0,0,2006,Spain,,
2005-06-04,21:30,WCQ,First round,Sat,Home,W,1,0,lt Lithuania,,25000.0,,,Stefano Farino,Match Report,,,,,,,0,0,2006,Spain,,
2005-06-08,22:00,WCQ,First round,Wed,Home,D,1,1,ba Bosnia & Herz'na,,38041.0,,,Stephen Bennett,Match Report,,,,,,,0,0,2006,Spain,,
2005-09-07,22:00,WCQ,First round,Wed,Home,D,1,1,rs Serbia & Montenegro,,51491.0,,,Graham Poll,Match Report,,,,,,,0,0,2006,Spain,,
2005-10-08,20:45,WCQ,First round,Sat,Away,W,2,0,be Belgium,,40300.0,,,Ľuboš Micheľ,Match Report,,,,,,,0,0,2006,Spain,,
2005-10-12,20:30,WCQ,First round,Wed,Away,W,6,0,sm San Marino,,3426.0,,,Florian Meyer,Match Report,,,,,,,1,1,2006,Spain,,
2005-11-12,22:00,WCQ,Second round,Sat,Home,W,5,1,sk Slovakia,,47210.0,,,Massimo De Santis,Match Report,Leg 1 of 2,,,,,,0,0,2006,Spain,,
2005-11-16,20:15,WCQ,Second round,Wed,Away,D,1,1,sk Slovakia,,23587.0,,,Markus Merk,Match Report,Leg 2 of 2; Spain won,,,,,,0,0,2006,Spain,,
2006-06-14,15:00,World Cup,Group stage,Wed,Neutral,W,4,0,ua Ukraine,,43000.0,,4-3-3,,Match Report,,,,,,,1,1,2006,Spain,,
2006-06-19,21:00,World Cup,Group stage,Mon,Neutral,W,3,1,tn Tunisia,,52000.0,,4-3-3,,Match Report,,,,,,,1,1,2006,Spain,,
2006-06-23,16:00,World Cup,Group stage,Fri,Neutral,W,1,0,sa Saudi Arabia,,46000.0,,4-3-3,,Match Report,,,,,,,0,0,2006,Spain,,
2006-06-27,21:00,World Cup,Round of 16,Tue,Neutral,L,1,3,fr France,,43000.0,,4-1-2-1-2◆,,Match Report,,,,,,,1,1,2006,Spain,,
2004-06-12,19:45,UEFA Euro,Group stage,Sat,Home,W,1,0,ru Russia,,28182.0,Raúl,4-2-3-1,Urs Meier,Match Report,,,,,,,0,0,2004,Spain,,
2004-06-16,17:00,UEFA Euro,Group stage,Wed,Away,D,1,1,gr Greece,,25444.0,Raúl,4-4-1-1,Ľuboš Micheľ,Match Report,,,,,,,0,0,2004,Spain,,
2004-06-20,19:45,UEFA Euro,Group stage,Sun,Home,L,0,1,pt Portugal,,47491.0,Raúl,4-4-2,Anders Frisk,Match Report,,,,,,,0,0,2004,Spain,,
2023-03-25,21:00,UEFA Euro Qualifying,Group stage,Sat,Away,W,2.0,1.0,am Armenia,59.0,14125.0,Hakan Çalhanoğlu,3-4-3,José Sánchez,Match Report,,12.0,4.0,33.3,0.17,0.5,0,0,2024,Turkiye,,
2023-03-28,21:45,UEFA Euro Qualifying,Group stage,Tue,Home,L,0.0,2.0,hr Croatia,46.0,37750.0,Hakan Çalhanoğlu,4-2-3-1,Andreas Ekberg,Match Report,,18.0,5.0,27.8,0.0,0.0,0,0,2024,Turkiye,,
2023-06-16,21:45,UEFA Euro Qualifying,Group stage,Fri,Away,W,3.0,2.0,lv Latvia,69.0,6287.0,Hakan Çalhanoğlu,4-2-3-1,Tamás Bognár,Match Report,,20.0,7.0,35.0,0.15,0.43,0,0,2024,Turkiye,,
2023-06-19,21:45,UEFA Euro Qualifying,Group stage,Mon,Home,W,2.0,0.0,wls Wales,77.0,28766.0,Hakan Çalhanoğlu,4-3-3,Fabio Maresca,Match Report,,14.0,5.0,35.7,0.14,0.4,0,1,2024,Turkiye,,
2023-09-08,21:45,UEFA Euro Qualifying,Group stage,Fri,Home,D,1.0,1.0,am Armenia,66.0,31740.0,Hakan Çalhanoğlu,4-1-4-1,Daniele Orsato,Match Report,,19.0,8.0,42.1,0.05,0.13,0,0,2024,Turkiye,,
2023-10-12,20:45,UEFA Euro Qualifying,Group stage,Thu,Away,W,1.0,0.0,hr Croatia,37.0,12812.0,Hakan Çalhanoğlu,4-2-3-1,Anthony Taylor,Match Report,,14.0,6.0,42.9,0.07,0.17,0,0,2024,Turkiye,,
2023-10-15,21:45,UEFA Euro Qualifying,Group stage,Sun,Home,W,4.0,0.0,lv Latvia,68.0,35925.0,Hakan Çalhanoğlu,4-1-4-1,Enea Jorgji,Match Report,,18.0,8.0,44.4,0.22,0.5,0,0,2024,Turkiye,,
2023-11-21,19:45,UEFA Euro Qualifying,Group stage,Tue,Away,D,1.0,1.0,wls Wales,61.0,32291.0,Uğurcan Çakır,4-1-4-1,Matej Jug,Match Report,,9.0,2.0,22.2,0.0,0.0,1,1,2024,Turkiye,,
2024-03-22,20:45,Friendlies (M),Friendlies (M),Fri,Away,L,0.0,1.0,hu Hungary,,58000.0,Hakan Çalhanoğlu,4-2-3-1,Bartosz Frankowski,Match Report,,,,,,,0,0,2024,Turkiye,,
2024-03-26,20:45,Friendlies (M),Friendlies (M),Tue,Away,L,1.0,6.0,at Austria,,38500.0,Hakan Çalhanoğlu,4-2-3-1,Daniele Chiffi,Match Report,,,,,,,1,1,2024,Turkiye,,
2024-06-04,21:00,Friendlies (M),Friendlies (M),Tue,Away,D,0.0,0.0,it Italy,,25012.0,Hakan Çalhanoğlu,4-2-3-1,Sebastian Gishamer,Match Report,,,,,,,0,0,2024,Turkiye,,
2024-06-10,20:45,Friendlies (M),Friendlies (M),Mon,Away,L,1.0,2.0,pl Poland,,48677.0,Hakan Çalhanoğlu,4-2-3-1,Balázs Berke,Match Report,,,,,,,0,0,2024,Turkiye,,
